Estación: ,MRGTP,P.Marte R. Gomez
Variable: ,Temperatura del Aire (°C)
Longitud: ,98° 55' 39'',Latitud:,26° 11' 31
Datos preliminares sujetos a revisión
Datos en Fecha de Ocurrencia

Fecha,Promedio,Máximo,Mínimo
2022-01-01,25,32,18
2022-01-02,13.5,16,11
2022-01-03,7.5,16,-1
2022-01-04,13,23,3
2022-01-05,18,27,9
2022-01-06,19.5,27,12
2022-01-07,12.5,17,8
2022-01-08,17,27,7
2022-01-09,22,26,18
2022-01-10,13,15,11
2022-01-11,13,16,10
2022-01-12,13,16,10
2022-01-13,15,22,8
2022-01-14,16.5,25,8
2022-01-15,15.5,18,13
2022-01-16,10,19,1
2022-01-17,13,24,2
2022-01-18,13.5,24,3
2022-01-19,21,30,12
2022-01-20,10.5,9,12
2022-01-21,5,11,-1
2022-01-22,5,9,1
2022-01-23,7,10,4
2022-01-24,8.5,11,6
2022-01-25,12.5,19,6
2022-01-26,13,19,7
2022-01-27,14,17,11
2022-01-28,11.5,13,10
2022-01-29,10.5,16,5
2022-01-30,12.5,20,5
2022-01-31,20.5,26,15
2022-02-01,17.5,25,10
2022-02-02,21,24,18
2022-02-03,7.5,8,7
2022-02-04,3.5,7,0
2022-02-05,3.5,8,-1
2022-02-06,8.5,16,1
2022-02-07,9,16,2
2022-02-08,10,17,3
2022-02-09,11.5,19,4
2022-02-10,13.5,20,7
2022-02-11,15.5,22,9
2022-02-12,17,22,12
2022-02-13,10,18,2
2022-02-14,11.5,21,2
2022-02-15,13.5,24,3
2022-02-16,21.5,27,16
2022-02-17,20.5,25,16
2022-02-18,13,21,5
2022-02-19,13,20,6
2022-02-20,15.5,22,9
2022-02-21,24,31,17
2022-02-22,26,34,18
2022-02-23,17.5,17,18
2022-02-24,7.5,12,3
2022-02-25,6.5,10,3
2022-02-26,7.5,11,4
2022-02-27,8,11,5
2022-02-28,11.5,20,3
2022-03-01,11.5,21,2
2022-03-02,16.5,27,6
2022-03-03,17.5,27,8
2022-03-04,23,28,18
2022-03-05,23.5,29,18
2022-03-06,25,30,20
2022-03-07,21.5,22,21
2022-03-08,12,17,7
2022-03-09,14,20,8
2022-03-10,16,23,9
2022-03-11,22.5,28,17
2022-03-12,10.5,17,4
2022-03-13,13.5,23,4
2022-03-14,19,27,11
2022-03-15,21,28,14
2022-03-16,20,31,9
2022-03-17,22.5,35,10
2022-03-18,23.5,29,18
2022-03-19,17.5,24,11
2022-03-20,21.5,34,9
2022-03-21,25.5,30,21
2022-03-22,23.5,30,17
2022-03-23,17.5,26,9
2022-03-24,19.5,32,7
2022-03-25,20,33,7
2022-03-26,21.5,32,11
2022-03-27,23.5,34,13
2022-03-28,24.5,33,16
2022-03-29,27,35,19
2022-03-30,27.5,35,20
2022-03-31,23.5,33,14
2022-04-01,24.5,32,17
2022-04-02,25,32,18
2022-04-03,26.5,33,20
2022-04-04,27,33,21
2022-04-05,28,34,22
2022-04-06,31,41,21
2022-04-07,22.5,31,14
2022-04-08,21,30,12
2022-04-09,23,31,15
2022-04-10,26,32,20
2022-04-11,26.5,33,20
2022-04-12,27.5,34,21
2022-04-13,32.5,42,23
2022-04-14,29.5,36,23
2022-04-15,28,35,21
2022-04-16,27.5,34,21
2022-04-17,28,35,21
2022-04-18,28.5,34,23
2022-04-19,27,32,22
2022-04-20,27.5,32,23
2022-04-21,27.5,33,22
2022-04-22,28,33,23
2022-04-23,27,32,22
2022-04-24,28,33,23
2022-04-25,26.5,31,22
2022-04-26,26,32,20
2022-04-27,26.5,32,21
2022-04-28,27.5,33,22
2022-04-29,27.5,34,21
2022-04-30,28,34,22
2022-05-01,28.5,34,23
2022-05-02,29,34,24
2022-05-03,30,35,25
2022-05-04,30,36,24
2022-05-05,30.5,36,25
2022-05-06,32,39,25
2022-05-07,31,39,23
2022-05-08,31.5,38,25
2022-05-09,31.5,38,25
2022-05-10,32,38,26
2022-05-11,30.5,37,24
2022-05-12,28.5,35,22
2022-05-13,28,34,22
2022-05-14,28.5,36,21
2022-05-15,27.5,35,20
2022-05-16,28.5,36,21
2022-05-17,28.5,35,22
2022-05-18,29,36,22
2022-05-19,30,37,23
2022-05-20,31,37,25
2022-05-21,31,38,24
2022-05-22,28,32,24
2022-05-23,27,34,20
2022-05-24,26.5,32,21
2022-05-25,25.5,33,18
2022-05-26,26.5,34,19
2022-05-27,30.5,36,25
2022-05-28,30,36,24
2022-05-29,29.5,36,23
2022-05-30,30,35,25
2022-05-31,30.5,36,25
2022-06-01,30,35,25
2022-06-02,30,35,25
2022-06-03,29.5,36,23
2022-06-04,29,35,23
2022-06-05,29,37,21
2022-06-06,29.5,37,22
2022-06-07,31,37,25
2022-06-08,30.5,37,24
2022-06-09,30,36,24
2022-06-10,31.5,38,25
2022-06-11,32.5,39,26
2022-06-12,32.5,40,25
2022-06-13,31.5,39,24
2022-06-14,31.5,38,25
2022-06-15,30.5,36,25
2022-06-16,31,36,26
2022-06-17,29.5,35,24
2022-06-18,29.5,36,23
2022-06-19,30.5,37,24
2022-06-20,30.5,36,25
2022-06-21,29,35,23
2022-06-22,30,36,24
2022-06-23,30,37,23
2022-06-24,30,37,23
2022-06-25,30.5,37,24
2022-06-26,30.5,37,24
2022-06-27,30.5,37,24
2022-06-28,30,37,23
2022-06-29,29.5,36,23
2022-06-30,29.5,37,22
2022-07-01,30.5,37,24
2022-07-02,32,38,26
2022-07-03,31,37,25
2022-07-04,31,37,25
2022-07-05,31.5,38,25
2022-07-06,32,38,26
2022-07-07,31,38,24
2022-07-08,31.5,38,25
2022-07-09,31.5,39,24
2022-07-10,32,40,24
2022-07-11,33,41,25
2022-07-12,33,41,25
2022-07-13,32.5,40,25
2022-07-14,32.5,40,25
2022-07-15,31.5,39,24
2022-07-16,32,39,25
2022-07-17,31,38,24
2022-07-18,30.5,38,23
2022-07-19,32.5,40,25
2022-07-20,33.5,41,26
2022-07-21,32.5,40,25
2022-07-22,32,39,25
2022-07-23,32.5,39,26
2022-07-24,32,39,25
2022-07-25,32.5,39,26
2022-07-26,32,39,25
2022-07-27,31.5,39,24
2022-07-28,32,39,25
2022-07-29,31.5,39,24
2022-07-30,31.5,39,24
2022-07-31,31.5,38,25
2022-08-01,30.5,38,23
2022-08-02,31,38,24
2022-08-03,32,39,25
2022-08-04,32.5,39,26
2022-08-05,33,41,25
2022-08-06,32.5,40,25
2022-08-07,32.5,41,24
2022-08-08,31.5,38,25
2022-08-09,30,37,23
2022-08-10,31.5,39,24
2022-08-11,33,40,26
2022-08-12,33,40,26
2022-08-13,31,38,24
2022-08-14,28.5,32,25
2022-08-15,30,36,24
2022-08-16,31,37,25
2022-08-17,31.5,38,25
2022-08-18,31,38,24
2022-08-19,31,38,24
2022-08-20,31.5,38,25
2022-08-21,31,37,25
2022-08-22,31.5,39,24
2022-08-23,31.5,38,25
2022-08-24,31.5,39,24
2022-08-25,33,40,26
2022-08-26,32,38,26
2022-08-27,31,38,24
2022-08-28,31.5,38,25
2022-08-29,31,38,24
2022-08-30,30.5,37,24
2022-08-31,30,36,24
2022-09-01,30.5,37,24
2022-09-02,31.5,38,25
2022-09-03,30.5,36,25
2022-09-04,27.5,33,22
2022-09-05,26.5,31,22
2022-09-06,26,30,22
2022-09-07,28,34,22
2022-09-08,29,36,22
2022-09-09,29.5,36,23
2022-09-10,28.5,36,21
2022-09-11,29,36,22
2022-09-12,30,37,23
2022-09-13,29,36,22
2022-09-14,28.5,36,21
2022-09-15,28.5,35,22
2022-09-16,28.5,35,22
2022-09-17,28.5,34,23
2022-09-18,28.5,34,23
2022-09-19,30,37,23
2022-09-20,29.5,36,23
2022-09-21,28.5,35,22
2022-09-22,28.5,35,22
2022-09-23,28,35,21
2022-09-24,28.5,35,22
2022-09-25,29.5,36,23
2022-09-26,28.5,34,23
2022-09-27,26.5,33,20
2022-09-28,25.5,32,19
2022-09-29,25.5,33,18
2022-09-30,25,33,17
2022-10-01,25.5,32,19
2022-10-02,25.5,34,17
2022-10-03,25,32,18
2022-10-04,25.5,31,20
2022-10-05,26,32,20
2022-10-06,26,32,20
2022-10-07,26,31,21
2022-10-08,25.5,31,20
2022-10-09,25.5,31,20
2022-10-10,25.5,32,19
2022-10-11,26,33,19
2022-10-12,27.5,35,20
2022-10-13,27,35,19
2022-10-14,28.5,35,22
2022-10-15,28,34,22
2022-10-16,28.5,35,22
2022-10-17,28.5,34,23
2022-10-18,18,19,17
2022-10-19,16,21,11
2022-10-20,18.5,27,10
2022-10-21,22,32,12
2022-10-22,24.5,33,16
2022-10-23,27,34,20
2022-10-24,29.5,35,24
2022-10-25,25,29,21
2022-10-26,23.5,31,16
2022-10-27,23.5,30,17
2022-10-28,26,30,22
2022-10-29,21,29,13
2022-10-30,20,30,10
2022-10-31,23.5,27,20
2022-11-01,22.5,25,20
2022-11-02,25.5,31,20
2022-11-03,27,33,21
2022-11-04,30.5,36,25
2022-11-05,26,32,20
2022-11-06,27,35,19
2022-11-07,29,33,25
2022-11-08,26.5,33,20
2022-11-09,26.5,32,21
2022-11-10,26.5,33,20
2022-11-11,27,33,21
2022-11-12,15.5,20,11
2022-11-13,14.5,19,10
2022-11-14,17.5,23,12
2022-11-15,14.5,19,10
2022-11-16,10.5,13,8
2022-11-17,10.5,14,7
2022-11-18,11,14,8
2022-11-19,8,11,5
2022-11-20,7.5,10,5
2022-11-21,7.5,10,5
2022-11-22,9,13,5
2022-11-23,15.5,21,10
2022-11-24,17,22,12
2022-11-25,16,19,13
2022-11-26,15,22,8
2022-11-27,15,23,7
2022-11-28,22.5,27,18
2022-11-29,26,31,21
2022-11-30,18.5,17,20
2022-12-01,14.5,18,11
2022-12-02,18.5,26,11
2022-12-03,23,27,19
2022-12-04,23,27,19
2022-12-05,23.5,28,19
2022-12-06,23.5,29,18
2022-12-07,24.5,29,20
2022-12-08,26,30,22
2022-12-09,25.5,30,21
2022-12-10,25,30,20
2022-12-11,24.5,30,19
2022-12-12,24,29,19
2022-12-13,24.5,30,19
2022-12-14,23,30,16
2022-12-15,17.5,29,6
2022-12-16,17,24,10
2022-12-17,9,13,5
2022-12-18,10.5,12,9
2022-12-19,11,13,9
2022-12-20,14.5,20,9
2022-12-21,13,18,8
2022-12-22,17,24,10
2022-12-23,-0.5,2,-3
2022-12-24,1,5,-3
2022-12-25,7.5,12,3
2022-12-26,8.5,14,3
2022-12-27,11,20,2
2022-12-28,17.5,27,8
2022-12-29,22,28,16
2022-12-30,19.5,26,13
2022-12-31,18,27,9
2023-01-01,22,28,16
2023-01-02,26,33,19
2023-01-03,24.5,30,19
2023-01-04,18.5,28,9
2023-01-05,18,28,8
2023-01-06,21.5,29,14
2023-01-07,25,31,19
2023-01-08,23.5,30,17
2023-01-09,21,28,14
2023-01-10,20.5,29,12
2023-01-11,23,30,16
2023-01-12,23,29,17
2023-01-13,13.5,21,6
2023-01-14,11,20,2
2023-01-15,16,20,12
2023-01-16,21,29,13
2023-01-17,22.5,30,15
2023-01-18,25,30,20
2023-01-19,20.5,26,15
2023-01-20,19.5,25,14
2023-01-21,17.5,21,14
2023-01-22,15.5,21,10
2023-01-23,17,25,9
2023-01-24,22.5,27,18
2023-01-25,14.5,22,7
2023-01-26,11,17,5
2023-01-27,17,25,9
2023-01-28,19.5,27,12
2023-01-29,21.5,31,12
2023-01-30,23.5,27,20
2023-01-31,6,7,5
2023-02-01,5,7,3
2023-02-02,5.5,9,2
2023-02-03,9,15,3
2023-02-04,12.5,23,2
2023-02-05,16.5,27,6
2023-02-06,22.5,30,15
2023-02-07,24,30,18
2023-02-08,19,23,15
2023-02-09,18.5,25,12
2023-02-10,17,23,11
2023-02-11,9.5,18,1
2023-02-12,14,25,3
2023-02-13,21,32,10
2023-02-14,25.5,33,18
2023-02-15,26,33,19
2023-02-16,19,22,16
2023-02-17,12,17,7
2023-02-18,13,22,4
2023-02-19,20,32,8
2023-02-20,25.5,31,20
2023-02-21,26.5,33,20
2023-02-22,27,35,19
2023-02-23,27.5,36,19
2023-02-24,28.5,35,22
2023-02-25,27.5,34,21
2023-02-26,25.5,33,18
2023-02-27,27.5,35,20
2023-02-28,29.5,37,22
2023-03-01,29.5,37,22
2023-03-02,29,38,20
2023-03-03,-,-,14
